filename,hour_of_recording,minute_of_hour,SRWA,observer,notes
SWIFT02_20220728_140022,1,9,F,ER,possibly present but too faint to be sure
SWIFT02_20220728_140022,1,14,F,ER,
SWIFT02_20220728_140022,1,37,T,ER,
SWIFT02_20220728_180031,0,27,F,ER,possibly present but too faint to be sure
SWIFT02_20220728_180031,0,55,T,ER,
SWIFT02_20220728_180031,0,2,T,ER,
SWIFT02_20220728_180031,0,15,T,ER,
SWIFT02_20220728_180031,1,14,F,ER,
SWIFT02_20220728_180031,1,4,T,ER,
SWIFT02_20220728_180031,1,4,NA,ER,Duplicate minute
SWIFT02_20220728_180031,1,58,F,ER,Replacement for duplicate minute
SWIFT02_20220728_180031,1,30,F,ER,
SWIFT02_20220728_220037,0,48,F,ER,
SWIFT02_20220728_220037,0,0,F,ER,
SWIFT02_20220728_220037,0,21,F,ER,
SWIFT02_20220728_220037,0,52,F,ER,
SWIFT02_20220728_220037,1,11,F,ER,
SWIFT02_20220728_220037,1,6,F,ER,"""bat"" ultrasonic sound"
SWIFT02_20220728_220037,1,42,NA,ER,rain
SWIFT02_20220728_220037,1,49,F,ER,light rain
SWIFT02_20220729_140022,0,31,T,WG,
SWIFT02_20220729_140022,0,13,T,WG,
SWIFT02_20220729_140022,0,11,T,WG,
SWIFT02_20220729_140022,0,36,F,WG,
SWIFT02_20220729_140022,1,44,T,WG,Light rain
SWIFT02_20220729_140022,1,16,F,WG,Rain
SWIFT02_20220729_140022,1,28,T,WG,Rain
SWIFT02_20220729_140022,1,26,T,WG,Rain
SWIFT02_20220717_040008,0,5,F,WG,
SWIFT02_20220717_040008,0,55,F,WG,
SWIFT02_20220717_040008,0,14,F,WG,
SWIFT02_20220717_040008,0,25,F,WG,
SWIFT02_20220717_040008,1,54,F,WG,Light rain
SWIFT02_20220717_040008,1,3,F,WG,Light rain
SWIFT02_20220717_040008,1,47,F,WG,
SWIFT02_20220717_040008,1,0,F,WG,Light rain
SWIFT02_20220717_080015,0,42,F,WG,
SWIFT02_20220717_080015,0,1,F,WG,Light rain
SWIFT02_20220717_080015,0,52,F,WG,
SWIFT02_20220717_080015,0,11,F,WG,Rain
SWIFT02_20220717_080015,1,8,F,WG,
SWIFT02_20220717_080015,1,25,F,WG,
SWIFT02_20220717_080015,1,49,F,WG,
SWIFT02_20220717_080015,1,42,F,WG,
SWIFT02_20220717_100017,0,0,F,WG,
SWIFT02_20220717_100017,0,57,F,WG,
SWIFT02_20220717_100017,0,42,NA,WG,Rain.  Too noisy to hear birds.
SWIFT02_20220717_100017,0,28,F,WG,
SWIFT02_20220717_100017,1,2,F,WG,Light rain
SWIFT02_20220717_100017,1,59,F,WG,
SWIFT02_20220717_100017,1,39,F,WG,
SWIFT02_20220717_100017,1,26,F,WG,One posible call but no song and I am not confident identifying the call.
SWIFT02_20220729_180031,0,1,T,WG,Light rain
SWIFT02_20220729_180031,0,58,T,WG,
SWIFT02_20220729_180031,0,29,T,WG,Light rain
SWIFT02_20220729_180031,0,26,F,WG,"Likely SRWA, but faint and some chance it could be a Sali."
SWIFT02_20220729_180031,1,23,F,WG,
SWIFT02_20220729_180031,1,29,F,WG,Light rain
SWIFT02_20220729_180031,1,2,T,WG,
SWIFT02_20220729_180031,1,14,F,WG,
SWIFT02_20220730_020006,0,12,F,WG,
SWIFT02_20220730_020006,0,55,F,WG,
SWIFT02_20220730_020006,0,17,F,WG,
SWIFT02_20220730_020006,0,4,T,WG,
SWIFT02_20220730_020006,1,52,F,WG,
SWIFT02_20220730_020006,1,50,F,WG,
SWIFT02_20220730_020006,1,26,F,WG,
SWIFT02_20220730_020006,1,46,F,WG,
SWIFT02_20220730_040008,0,42,F,WG,
SWIFT02_20220730_040008,0,26,F,WG,
SWIFT02_20220730_040008,0,36,F,WG,
SWIFT02_20220730_040008,0,2,F,WG,
SWIFT02_20220730_040008,1,48,T,WG,
SWIFT02_20220730_040008,1,42,F,WG,
SWIFT02_20220730_040008,1,15,T,WG,Same series of notes as the song in  SWIFT02_20220730_020006  time 00:04
SWIFT02_20220730_040008,1,56,T,WG,
SWIFT02_20220730_060013,0,33,T,WG,
SWIFT02_20220730_060013,0,2,F,WG,
SWIFT02_20220730_060013,0,32,T,WG,
SWIFT02_20220730_060013,0,10,T,WG,
SWIFT02_20220730_060013,1,30,F,WG,
SWIFT02_20220730_060013,1,35,T,WG,
SWIFT02_20220730_060013,1,15,F,WG,Probably SRWA but faint and could be Sali.
SWIFT02_20220730_060013,1,5,F,WG,
SWIFT02_20220730_080015,0,1,F,WG,
SWIFT02_20220730_080015,0,41,T,WG,
SWIFT02_20220730_080015,0,2,F,WG,
SWIFT02_20220730_080015,0,23,F,WG,
SWIFT02_20220730_080015,1,5,T,WG,
SWIFT02_20220730_080015,1,38,F,WG,Really loud SRWA songs with good spectrograms in the minute before this one.
SWIFT02_20220730_080015,1,47,F,WG,
SWIFT02_20220730_080015,1,14,T,WG,
SWIFT02_20220730_120024,0,42,F,WG,
SWIFT02_20220730_120024,0,14,F,WG,
SWIFT02_20220730_120024,0,1,F,WG,
SWIFT02_20220730_120024,0,23,F,WG,
SWIFT02_20220730_120024,1,0,F,WG,Maybe SRWA but faint.
SWIFT02_20220730_120024,1,30,F,WG,"Wind, but bird sounds still audible."
SWIFT02_20220730_120024,1,8,NA,WG,Wind too loud.
SWIFT02_20220730_120024,1,47,F,WG,
SWIFT02_20220730_160032,0,53,F,WG,
SWIFT02_20220730_160032,0,33,T,WG,Long loud song
SWIFT02_20220730_160032,0,2,T,WG,
SWIFT02_20220730_160032,0,28,T,WG,
SWIFT02_20220730_160032,1,10,T,WG,
SWIFT02_20220730_160032,1,2,T,WG,
SWIFT02_20220730_160032,1,5,T,WG,
SWIFT02_20220730_160032,1,3,T,WG,
SWIFT03_20220717_100024,0,8,F,WG,"Rain, wind"
SWIFT03_20220717_100024,0,18,F,WG,Rain
SWIFT03_20220717_100024,0,26,F,WG,"Wind, rain"
SWIFT03_20220717_100024,0,10,F,WG,"Wind, rain"
SWIFT03_20220717_100024,1,45,F,WG,"Wind, rain"
SWIFT03_20220717_100024,1,33,F,WG,
SWIFT03_20220717_100024,1,38,F,WG,Wind
SWIFT03_20220717_100024,1,1,F,WG,Rain
SWIFT02_20220730_000000,0,36,F,ER,
SWIFT02_20220730_000000,0,33,F,ER,
SWIFT02_20220730_000000,0,28,F,ER,No SRWA at min 28 but heard at min 26
SWIFT02_20220730_000000,0,14,F,ER,
SWIFT02_20220730_000000,1,39,F,ER,
SWIFT02_20220730_000000,1,25,F,ER,bird present; may be SARW but unsure
SWIFT02_20220730_000000,1,0,F,ER,
SWIFT02_20220730_000000,1,56,F,ER,
SWIFT02_20220730_100021,0,5,T,ER,
SWIFT02_20220730_100021,0,38,T,ER,
SWIFT02_20220730_100021,0,17,T,ER,
SWIFT02_20220730_100021,0,54,F,ER,probably present but too faint to tell
SWIFT02_20220730_100021,1,27,T,ER,
SWIFT02_20220730_100021,1,55,T,ER,
SWIFT02_20220730_100021,1,22,T,ER,
SWIFT02_20220730_100021,1,24,T,ER,
SWIFT02_20220730_140029,0,26,F,ER,"call only, no song-- probably SRWA but I'm not 100% confident"
SWIFT02_20220730_140029,0,43,T,ER,
SWIFT02_20220730_140029,0,10,F,ER,maybe present but very faint
SWIFT02_20220730_140029,0,39,T,ER,
SWIFT02_20220730_140029,1,4,F,ER,
SWIFT02_20220730_140029,1,55,T,ER,
SWIFT02_20220730_140029,1,49,F,ER,
SWIFT02_20220730_140029,1,37,F,ER,"bird sang almost continually from mins 10-36 of this hour, but stopped by min 37"
SWIFT02_20220730_180034,0,9,T,ER,
SWIFT02_20220730_180034,0,41,T,ER,
SWIFT02_20220730_180034,0,8,T,ER,
SWIFT02_20220730_180034,0,14,T,ER,
SWIFT02_20220730_180034,1,54,F,ER,
SWIFT02_20220730_180034,1,9,F,ER,
SWIFT02_20220730_180034,1,25,F,ER,
SWIFT02_20220730_180034,1,48,F,ER,
SWIFT02_20220730_200036,0,46,F,ER,
SWIFT02_20220730_200036,0,2,F,ER,
SWIFT02_20220730_200036,0,33,F,ER,
SWIFT02_20220730_200036,0,10,F,ER,
SWIFT02_20220730_200036,1,16,F,ER,
SWIFT02_20220730_200036,1,41,F,ER,
SWIFT02_20220730_200036,1,46,F,ER,
SWIFT02_20220730_200036,1,58,F,ER,
SWIFT02_20220730_220038,0,36,F,ER,
SWIFT02_20220730_220038,0,13,F,ER,
SWIFT02_20220730_220038,0,28,F,ER,"there's a bird, but I'm not sure what it is"
SWIFT02_20220730_220038,0,49,F,ER,
SWIFT02_20220730_220038,1,26,F,ER,
SWIFT02_20220730_220038,1,45,F,ER,
SWIFT02_20220730_220038,1,2,F,ER,
SWIFT02_20220730_220038,1,53,F,ER,
SWIFT02_20220727_162001,0,31,NA,ER,noisy-- car passing
SWIFT02_20220727_162001,0,36,F,ER,probably present but not sure
SWIFT02_20220727_162001,0,24,F,ER,probably present but not sure
SWIFT02_20220727_162001,0,22,T,ER,
SWIFT02_20220727_162001,1,5,T,ER,
SWIFT02_20220727_162001,1,58,T,ER,
SWIFT02_20220727_162001,1,13,F,ER,
SWIFT02_20220727_162001,1,54,T,ER,
SWIFT02_20220727_222010,0,13,F,ER,
SWIFT02_20220727_222010,0,17,F,ER,
SWIFT02_20220727_222010,0,57,F,ER,
SWIFT02_20220727_222010,0,22,F,ER,
SWIFT02_20220727_222010,1,17,F,ER,
SWIFT02_20220727_222010,1,36,F,ER,
SWIFT02_20220727_222010,1,38,NA,ER,rec ends at 1:38:40-- could not complete the full minute. 
SWIFT02_20220727_222010,1,52,NA,ER,rec ends at 1:38:40
SWIFT02_20220731_000000,0,31,F,ER,
SWIFT02_20220731_000000,0,50,F,ER,
SWIFT02_20220731_000000,0,30,F,ER,
SWIFT02_20220731_000000,0,56,F,ER,
SWIFT02_20220731_000000,1,10,F,ER,
SWIFT02_20220731_000000,1,41,F,ER,
SWIFT02_20220731_000000,1,38,F,ER,
SWIFT02_20220731_000000,1,58,F,ER,
SWIFT02_20220731_040008,0,31,F,ER,
SWIFT02_20220731_040008,0,24,F,ER,
SWIFT02_20220731_040008,0,16,F,ER,
SWIFT02_20220731_040008,0,46,F,ER,
SWIFT02_20220731_040008,1,23,T,ER,
SWIFT02_20220731_040008,1,3,F,ER,
SWIFT02_20220731_040008,1,1,F,ER,
SWIFT02_20220731_040008,1,56,T,ER,
SWIFT03_20220728_080021,0,16,F,ER,
SWIFT03_20220728_080021,0,44,T,ER,calling
SWIFT03_20220728_080021,0,27,T,ER,"noise-- car, plane overhead; SRWA still detected"
SWIFT03_20220728_080021,0,40,F,ER,
SWIFT03_20220728_080021,1,49,F,ER,
SWIFT03_20220728_080021,1,25,F,ER,
SWIFT03_20220728_080021,1,59,F,ER,all sali I think-- but slightly hard to tell
SWIFT03_20220728_080021,1,23,F,ER,
SWIFT03_20220728_020003,0,51,F,ER,
SWIFT03_20220728_020003,0,13,F,ER,
SWIFT03_20220728_020003,0,5,F,ER,
SWIFT03_20220728_020003,0,10,F,ER,
SWIFT03_20220728_020003,1,4,F,ER,
SWIFT03_20220728_020003,1,46,F,ER,
SWIFT03_20220728_020003,1,2,F,ER,
SWIFT03_20220728_020003,1,13,F,ER,
SWIFT03_20220728_000000,0,7,F,ER,
SWIFT03_20220728_000000,0,4,F,ER,
SWIFT03_20220728_000000,0,20,F,ER,
SWIFT03_20220728_000000,0,2,F,ER,
SWIFT03_20220728_000000,1,32,F,ER,
SWIFT03_20220728_000000,1,10,F,ER,
SWIFT03_20220728_000000,1,4,F,ER,
SWIFT03_20220728_000000,1,11,F,ER,
SWIFT03_20220728_100027,0,12,F,ER,
SWIFT03_20220728_100027,0,24,F,ER,
SWIFT03_20220728_100027,0,38,NA,ER,noise: dogs and BRWE
SWIFT03_20220728_100027,0,9,F,ER,
SWIFT03_20220728_100027,1,30,F,ER,
SWIFT03_20220728_100027,1,12,F,ER,
SWIFT03_20220728_100027,1,4,F,ER,
SWIFT03_20220728_100027,1,9,F,ER,
SWIFT03_20220728_140035,0,39,F,ER,possible but not sure-- unclear call
SWIFT03_20220728_140035,0,42,F,ER,unsure whether SRWA or MIST
SWIFT03_20220728_140035,0,55,F,ER,unsure whether SRWA or MIST
SWIFT03_20220728_140035,0,48,F,ER,
SWIFT03_20220728_140035,1,35,F,ER,
SWIFT03_20220728_140035,1,3,T,ER,
SWIFT03_20220728_140035,1,47,F,ER,loud island cover of the country classic Neon Moon 
SWIFT03_20220728_140035,1,32,F,ER,
SWIFT03_20220728_220104,0,22,F,ER,
SWIFT03_20220728_220104,0,28,F,ER,
SWIFT03_20220728_220104,0,16,F,ER,
SWIFT03_20220728_220104,0,40,F,ER,dogs barking
SWIFT03_20220728_220104,1,41,F,ER,light rain
SWIFT03_20220728_220104,1,42,F,ER,
SWIFT03_20220728_220104,1,25,F,ER,light rain
SWIFT03_20220728_220104,1,57,NA,ER,file ends at 1:57:48; cannot listen to full minute
SWIFT03_20220717_160039,0,46,NA,WG,Rain
SWIFT03_20220717_160039,0,58,F,WG,light rain
SWIFT03_20220717_160039,0,38,F,WG,light rain
SWIFT03_20220717_160039,0,20,F,WG,"Rain, wind"
SWIFT03_20220717_160039,1,43,F,WG,light rain
SWIFT03_20220717_160039,1,29,F,WG,
SWIFT03_20220717_160039,1,52,F,WG,
SWIFT03_20220717_160039,1,47,F,WG,
SWIFT03_20220717_140032,0,49,NA,WG,Heavy rain
SWIFT03_20220717_140032,0,45,F,WG,Rain
SWIFT03_20220717_140032,0,43,F,WG,light rain
SWIFT03_20220717_140032,0,7,NA,WG,Rain
SWIFT03_20220717_140032,1,3,F,WG,Rain
SWIFT03_20220717_140032,1,42,F,WG,Nice MAFD song
SWIFT03_20220717_140032,1,22,NA,WG,Rain
SWIFT03_20220717_140032,1,20,F,WG,light rain
SWIFT03_20220717_000000,0,55,NA,WG,Rain
SWIFT03_20220717_000000,0,33,F,WG,light rain
SWIFT03_20220717_000000,0,7,F,WG,
SWIFT03_20220717_000000,0,48,F,WG,Light rain
SWIFT03_20220717_000000,1,53,F,WG,Rain
SWIFT03_20220717_000000,1,7,F,WG,light rain
SWIFT03_20220717_000000,1,23,F,WG,
SWIFT03_20220717_000000,1,8,F,WG,light rain
SWIFT03_20220717_040010,0,49,F,ER,
SWIFT03_20220717_040010,0,31,NA,ER,"Rain, wind"
SWIFT03_20220717_040010,0,10,F,ER,
SWIFT03_20220717_040010,0,56,F,ER,
SWIFT03_20220717_040010,1,18,F,ER,
SWIFT03_20220717_040010,1,13,F,ER,wind
SWIFT03_20220717_040010,1,54,NA,ER,"rain, wind"
SWIFT03_20220717_040010,1,15,F,ER,
SWIFT03_20220717_080019,0,0,F,ER,
SWIFT03_20220717_080019,0,28,F,ER,
SWIFT03_20220717_080019,0,32,F,ER,probably present! but too faint to tell for sure
SWIFT03_20220717_080019,0,58,F,ER,
SWIFT03_20220717_080019,1,6,F,ER,wind
SWIFT03_20220717_080019,1,38,F,ER,
SWIFT03_20220717_080019,1,6,NA,ER,Duplicate minute
SWIFT03_20220717_080019,1,9,F,ER,
SWIFT03_20220717_080019,1,41,F,ER,Replacement for duplicate minute
SWIFT02_20220717_120023,0,9,F,WG,
SWIFT02_20220717_120023,0,17,F,WG,
SWIFT02_20220717_120023,0,19,F,WG,Maybe a call near the end of the minute but I am not sure.
SWIFT02_20220717_120023,0,48,F,WG,
SWIFT02_20220717_120023,1,19,F,WG,
SWIFT02_20220717_120023,1,51,F,WG,
SWIFT02_20220717_120023,1,50,F,WG,
SWIFT02_20220717_120023,1,45,F,WG,
SWIFT02_20220717_160027,0,51,F,WG,
SWIFT02_20220717_160027,0,58,F,WG,
SWIFT02_20220717_160027,0,47,F,WG,
SWIFT02_20220717_160027,0,33,F,WG,
SWIFT02_20220717_160027,1,20,F,WG,
SWIFT02_20220717_160027,1,41,F,WG,
SWIFT02_20220717_160027,1,23,F,WG,
SWIFT02_20220717_160027,1,34,F,WG,
SWIFT02_20220727_182003,0,57,F,WG,
SWIFT02_20220727_182003,0,11,F,WG,Probably a SRWA song but very faint
SWIFT02_20220727_182003,0,16,T,WG,
SWIFT02_20220727_182003,0,52,F,WG,
SWIFT02_20220727_182003,1,7,F,WG,Euconocephalus nasutus sound.
SWIFT02_20220727_182003,1,20,F,WG,
SWIFT02_20220727_182003,1,15,F,WG,
SWIFT02_20220727_182003,1,40,F,WG,
SWIFT02_20220727_202008,0,9,F,WG,
SWIFT02_20220727_202008,0,0,F,WG,
SWIFT02_20220727_202008,0,29,F,WG,
SWIFT02_20220727_202008,0,20,F,WG,
SWIFT02_20220727_202008,1,28,F,WG,
SWIFT02_20220727_202008,1,38,F,WG,
SWIFT02_20220727_202008,1,12,F,WG,
SWIFT02_20220727_202008,1,23,F,WG,
SWIFT02_20220731_020003,0,34,T,WG,
SWIFT02_20220731_020003,0,45,F,WG,
SWIFT02_20220731_020003,0,49,F,WG,
SWIFT02_20220731_020003,0,0,F,WG,
SWIFT02_20220731_020003,1,32,F,WG,
SWIFT02_20220731_020003,1,52,F,WG,
SWIFT02_20220731_020003,1,53,F,WG,
SWIFT02_20220731_020003,1,6,F,WG,
SWIFT02_20220731_000000,0,53,F,ER,
SWIFT02_20220731_000000,0,2,F,ER,
SWIFT02_20220731_000000,0,52,F,ER,
SWIFT02_20220731_000000,0,41,F,ER,
SWIFT02_20220731_000000,1,3,F,ER,
SWIFT02_20220731_000000,1,13,F,ER,
SWIFT02_20220731_000000,1,19,F,ER,
SWIFT02_20220731_000000,1,54,F,ER,
SWIFT02_20220731_040008,0,39,F,ER,
SWIFT02_20220731_040008,0,13,F,ER,
SWIFT02_20220731_040008,0,15,F,ER,
SWIFT02_20220731_040008,0,26,F,ER,
SWIFT02_20220731_040008,1,43,T,ER,
SWIFT02_20220731_040008,1,21,F,ER,
SWIFT02_20220731_040008,1,44,T,ER,
SWIFT02_20220731_040008,1,53,F,ER,
SWIFT02_20220731_100016,0,34,F,ER,
SWIFT02_20220731_100016,0,27,F,ER,
SWIFT02_20220731_100016,0,8,T,ER,
SWIFT02_20220731_100016,0,47,F,ER,
SWIFT02_20220731_100016,1,43,F,ER,
SWIFT02_20220731_100016,1,0,T,ER,
SWIFT02_20220731_100016,1,7,F,ER,probably present but too faint to tell
SWIFT02_20220731_100016,1,18,F,ER,
SWIFT02_20220731_060010,0,56,F,WG,
SWIFT02_20220731_060010,0,34,T,WG,
SWIFT02_20220731_060010,0,29,T,WG,
SWIFT02_20220731_060010,0,25,F,WG,
SWIFT02_20220731_060010,1,23,T,WG,
SWIFT02_20220731_060010,1,54,T,WG,
SWIFT02_20220731_060010,1,26,T,WG,
SWIFT02_20220731_060010,1,21,T,WG,
SWIFT02_20220731_080013,0,19,F,WG,
SWIFT02_20220731_080013,0,25,T,WG,
SWIFT02_20220731_080013,0,22,T,WG,
SWIFT02_20220731_080013,0,17,F,WG,
SWIFT02_20220731_080013,1,29,F,WG,
SWIFT02_20220731_080013,1,28,F,WG,
SWIFT02_20220731_080013,1,19,T,WG,
SWIFT02_20220731_080013,1,11,F,WG,
SWIFT02_20220731_120021,0,26,F,WG,
SWIFT02_20220731_120021,0,32,T,WG,Loud
SWIFT02_20220731_120021,0,39,F,WG,
SWIFT02_20220731_120021,0,54,F,WG,
SWIFT02_20220731_120021,1,11,T,WG,
SWIFT02_20220731_120021,1,28,F,WG,
SWIFT02_20220731_120021,1,0,T,WG,
SWIFT02_20220731_120021,1,54,T,WG,
SWIFT02_20220731_140023,0,36,T,ER,
SWIFT02_20220731_140023,0,36,NA,ER,Duplicate minute
SWIFT02_20220731_140023,0,54,T,ER,
SWIFT02_20220731_140023,0,33,T,ER,
SWIFT02_20220731_140023,0,29,T,ER,replacement for duplicate minute
SWIFT02_20220731_140023,1,22,NA,ER,recording ends at 1:19:18
SWIFT02_20220731_140023,1,27,NA,ER,recording ends at 1:19:18
SWIFT02_20220731_140023,1,7,T,ER,
SWIFT02_20220731_140023,1,56,NA,ER,recording ends at 1:19:18
SWIFT03_20220728_100027,0,49,F,ER,
SWIFT03_20220728_100027,0,38,F,ER,Howling dog chorus
SWIFT03_20220728_100027,0,20,F,ER,
SWIFT03_20220728_100027,0,32,F,ER,
SWIFT03_20220728_100027,1,13,F,ER,
SWIFT03_20220728_100027,1,54,F,ER,
SWIFT03_20220728_100027,1,12,F,ER,
SWIFT03_20220728_100027,1,53,F,ER,
SWIFT03_20220728_140035,0,51,F,ER,possibly present but too faint to tell
SWIFT03_20220728_140035,0,54,F,ER,
SWIFT03_20220728_140035,0,47,F,ER,
SWIFT03_20220728_140035,0,46,F,ER,
SWIFT03_20220728_140035,1,52,F,ER,somewhat loud music in background.
SWIFT03_20220728_140035,1,12,T,ER,"calling this a SRWA, but confidence is slightly lower than usual"
SWIFT03_20220728_140035,1,20,F,ER,
SWIFT03_20220728_140035,1,25,F,ER,
SWIFT03_20220728_220104,0,20,F,ER,
SWIFT03_20220728_220104,0,12,F,ER,
SWIFT03_20220728_220104,0,8,F,ER,
SWIFT03_20220728_220104,0,48,F,ER,
SWIFT03_20220728_220104,1,49,F,ER,light rain
SWIFT03_20220728_220104,1,30,F,ER,light rain
SWIFT03_20220728_220104,1,41,F,ER,light rain
SWIFT03_20220728_220104,1,30,NA,ER,Duplicate minute
SWIFT03_20220728_220104,1,57,NA,ER,Replacement for duplicate minute; recording ends at 1:57:48-- could not sample complete minute
SWIFT02_20220711_080021,0,36,F,ER,
SWIFT02_20220711_080021,0,51,T,ER,
SWIFT02_20220711_080021,0,27,F,ER,possibly present but too faint to tell-- some wind noise
SWIFT02_20220711_080021,0,53,T,ER,
SWIFT02_20220711_080021,1,41,F,ER,
SWIFT02_20220711_080021,1,45,F,ER,
SWIFT02_20220711_080021,1,29,F,ER,
SWIFT02_20220711_080021,1,24,F,ER,some wind
SWIFT03_20220728_040009,0,56,F,WG,
SWIFT03_20220728_040009,0,39,F,WG,
SWIFT03_20220728_040009,0,8,F,WG,
SWIFT03_20220728_040009,0,56,NA,WG,duplicate minute
SWIFT03_20220728_040009,0,37,F,WG,replacement for duplicate minute
SWIFT03_20220728_040009,1,25,F,WG,
SWIFT03_20220728_040009,1,13,F,WG,
SWIFT03_20220728_040009,1,27,F,WG,light rain.  Interesting dawn chorus of SRWA and RUFA just after the rain. 
SWIFT03_20220728_040009,1,0,F,WG,
SWIFT03_20220728_060017,0,5,F,WG,light rain
SWIFT03_20220728_060017,0,35,T,WG,Rain but I can hear fine. SRWA 35:34
SWIFT03_20220728_060017,0,19,T,WG,light rain
SWIFT03_20220728_060017,0,58,NA,WG,heavy rain
SWIFT03_20220728_060017,1,19,NA,WG,heavy rain
SWIFT03_20220728_060017,1,14,NA,WG,heavy rain
SWIFT03_20220728_060017,1,19,NA,WG,duplicate minute
SWIFT03_20220728_060017,1,10,NA,WG,heavy rain
SWIFT03_20220728_060017,1,2,NA,WG,replacement for dudplicate minute.  Heavy rain.
SWIFT03_20220728_120032,0,5,T,WG,
SWIFT03_20220728_120032,0,52,F,WG,
SWIFT03_20220728_120032,0,43,F,WG,Maybe present but too faint.
SWIFT03_20220728_120032,0,1,T,WG,
SWIFT03_20220728_120032,1,29,NA,WG,Loud noise.
SWIFT03_20220728_120032,1,33,NA,WG,Loud noise.  Grass cutting?
SWIFT03_20220728_120032,1,14,F,WG,
SWIFT03_20220728_120032,1,57,F,WG,
SWIFT03_20220728_160042,0,22,F,WG,
SWIFT03_20220728_160042,0,44,F,WG,
SWIFT03_20220728_160042,0,5,F,WG,
SWIFT03_20220728_160042,0,13,F,WG,
SWIFT03_20220728_160042,1,22,F,WG,I think that is a Sali.
SWIFT03_20220728_160042,1,40,F,WG,
SWIFT03_20220728_160042,1,29,F,WG,
SWIFT03_20220728_160042,1,55,F,WG,I don't think that's SRWA but I'm not sure.
SWIFT03_20220728_180051,0,2,F,WG,
SWIFT03_20220728_180051,0,40,F,WG,MAFD song
SWIFT03_20220728_180051,0,23,F,WG,
SWIFT03_20220728_180051,0,48,F,WG,
SWIFT03_20220728_180051,1,54,F,WG,
SWIFT03_20220728_180051,1,27,F,WG,Euconocephalus nasutus
SWIFT03_20220728_180051,1,2,F,WG,
SWIFT03_20220728_180051,1,20,F,WG,
SWIFT03_20220728_200057,0,59,F,WG,
SWIFT03_20220728_200057,0,47,F,WG,Euconocephalus nasutus
SWIFT03_20220728_200057,0,32,F,WG,
SWIFT03_20220728_200057,0,54,F,WG,
SWIFT03_20220728_200057,1,2,F,WG,
SWIFT03_20220728_200057,1,11,F,WG,
SWIFT03_20220728_200057,1,17,F,WG,
SWIFT03_20220728_200057,1,30,F,WG,
SWIFT02_20220711_100027,0,16,T,ER,
SWIFT02_20220711_100027,0,33,T,ER,
SWIFT02_20220711_100027,0,13,T,ER,
SWIFT02_20220711_100027,0,25,T,ER,
SWIFT02_20220711_100027,1,53,T,ER,
SWIFT02_20220711_100027,1,21,F,ER,
SWIFT02_20220711_100027,1,21,NA,ER,Duplicate minute
SWIFT02_20220711_100027,1,33,F,ER,some wind
SWIFT02_20220711_100027,1,58,T,ER,Replacement for duplicate minute
SWIFT02_20220711_120030,0,11,F,ER,some wind
SWIFT02_20220711_120030,0,33,F,ER,wind
SWIFT02_20220711_120030,0,27,F,ER,wind
SWIFT02_20220711_120030,0,18,F,ER,
SWIFT02_20220711_120030,1,48,T,ER,wind
SWIFT02_20220711_120030,1,8,F,ER,wind
SWIFT02_20220711_120030,1,31,NA,ER,wind
SWIFT02_20220711_120030,1,35,F,ER,wind
SWIFT02_20220711_140036,0,18,T,ER,
SWIFT02_20220711_140036,0,23,T,ER,wind
SWIFT02_20220711_140036,0,4,NA,ER,wind
SWIFT02_20220711_140036,0,22,T,ER,wind
SWIFT02_20220711_140036,1,51,F,ER,wind
SWIFT02_20220711_140036,1,24,F,ER,wind
SWIFT02_20220711_140036,1,51,NA,ER,Duplicate minute
SWIFT02_20220711_140036,1,49,F,ER,
SWIFT02_20220711_140036,1,7,F,ER,Replacement for duplicate minute; possibly present but too faint to tell.
SWIFT02_20220711_160042,0,32,F,ER,
SWIFT02_20220711_160042,0,1,F,ER,
SWIFT02_20220711_160042,0,5,F,ER,
SWIFT02_20220711_160042,0,28,F,ER,Possibly present but too faint to tell
SWIFT02_20220711_160042,1,18,F,ER,
SWIFT02_20220711_160042,1,36,F,ER,wind
SWIFT02_20220711_160042,1,46,F,ER,
SWIFT02_20220711_160042,1,26,F,ER,wind
SWIFT02_20220711_180048,0,54,NA,ER,Recording ends at 00:11:30
SWIFT02_20220711_180048,0,17,NA,ER,Recording ends at 00:11:30
SWIFT02_20220711_180048,0,32,NA,ER,Recording ends at 00:11:30
SWIFT02_20220711_180048,0,24,NA,ER,Recording ends at 00:11:30
SWIFT02_20220711_180048,1,51,NA,ER,Recording ends at 00:11:30
SWIFT02_20220711_180048,1,16,NA,ER,Recording ends at 00:11:30
SWIFT02_20220711_180048,1,39,NA,ER,Recording ends at 00:11:30
SWIFT02_20220711_180048,1,54,NA,ER,Recording ends at 00:11:30
SWIFT03_20210829_040005,0,32,F,ER,light rain
SWIFT03_20210829_040005,0,47,F,ER,light rain
SWIFT03_20210829_040005,0,28,F,ER,light rain
SWIFT03_20210829_040005,0,46,F,ER,light rain
SWIFT03_20210829_040005,1,58,F,ER,
SWIFT03_20210829_040005,1,42,F,ER,maybe present but too faint to tell
SWIFT03_20210829_040005,1,22,F,ER,
SWIFT03_20210829_040005,1,29,F,ER,
SWIFT03_20210829_080017,0,10,F,ER,possibly present but too faint to tell
SWIFT03_20210829_080017,0,59,F,ER,possibly present but too faint to tell
SWIFT03_20210829_080017,0,1,T,ER,
SWIFT03_20210829_080017,0,29,T,ER,
SWIFT03_20210829_080017,1,53,F,ER,
